ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
104,76,77.25,33.75,94.356,91.41,83.181,79.989,77.791,87.043,91.043,93.602,85.128,81.732,81.262,74.527,65.772,80.899,89.285,89.97,89.504,86.596,83.451,73.698,72.34,86.658,93.587,92.707,94.433,87.51,83.602,75.226,73.013,88.988,95.134,94.624,90.135,84.684,74.828,65.222,62.574,75.332,83.204,85.666,89.547,81.64,64.992,55.214,50.308,60.098,73.496,84.675,84.135,73.515,51.975,46.349,46.27,55.184,66.818,78.184,77.713,70.363,44.478,36.664,36.138,46.765,58.264,69.353,69.13,64.576,34.957,25.223,25.637,37.229,48.906,60.455,66.402,59.262,30.657,20.06,21.291,32.736,44.77,56.789,79.825,74.467,59.299,53.615,52.194,63.804,72.658,76.971,83.081,80.898,76.669,73.942,70.646,81.534,85.085,82.915
105,76,78,33.75,97.07,91.597,84.952,74.701,72.892,84.422,92.335,92.201,89.931,85.268,81.621,67.477,56.72,71.889,86.324,95.045,92.875,89.115,73.793,58.57,51.224,65.76,79.268,90.39,98.637,91.572,81.706,66.274,57.08,73.929,89.521,99.075,90.001,73.895,57.498,50.568,42.872,51.768,65.723,79.164,81.613,70.055,48.667,44.991,40.115,45.652,57.284,71.651,72.125,61.757,37.856,31.354,30.885,39.881,48.931,61.379,59.592,55.675,33.178,24.842,25.907,33.087,40.291,50.002,53.72,52.882,24.577,15.414,15.788,23.021,30.989,42.113,57.668,55.67,22.655,13.54,14.866,20.606,28.254,41.607,86.641,84.036,48.353,40.376,40.785,55.958,69.647,80.155,97.718,96.099,84.607,73.672,71.396,88.386,94.845,97.608
106,76,78.75,33.75,100.628,97.634,91.802,83.729,82.99,94.395,100.401,97.619,95.021,91.306,87.829,67.328,58.555,74.644,90.137,100.492,100.103,91.795,73.09,56.247,48.444,60.859,79.051,97.276,102.199,91.908,79.328,63.683,52.867,65.046,81.849,99.121,84.133,63.798,51.558,47.762,40.842,45.343,56.931,72.331,74.975,63.766,45.458,42.672,37.461,41.62,50.92,63.594,64.716,56.942,37.699,30.819,29.357,35.59,42.929,54.181,58.57,55.231,37.541,27.682,25.986,30.993,38.519,48.109,48.857,47.386,25.172,16.007,14.889,20.56,27.314,37.443,52.482,53.726,21.537,12.681,13.88,19.029,24.802,36.385,86.082,83.727,45.471,35.531,38.223,51.097,67.583,78.371,104.609,101.049,93.442,80.688,81.304,100.89,104.26,102.955
107,76,79.5,33.75,102.805,99.644,90.201,77.241,79.426,91.496,101.689,105.393,101.718,94.216,84.15,63.662,57.018,70.061,87.498,102.358,102.005,92.04,72.197,58.735,50.872,58.918,77.426,97.85,97.004,79.43,61.621,50.508,41.662,49.947,65.913,86.214,70.214,53.177,42.691,37.592,35.014,39.835,48.007,60.217,66.306,58.079,44.315,39.59,35.093,39.579,47.037,55.594,55.824,51.872,37.295,29.743,28.462,33.084,39.39,48.64,60.249,55.484,41.038,31.053,28.073,31.56,39.171,49.005,40.083,38.423,24.118,15.708,14.611,17.882,22.915,31.356,40.368,42.362,21.98,13.178,12.919,17.208,22.685,30.392,82.414,79.585,41.988,32.147,33.867,43.02,58.686,73.625,98.662,94.288,79.373,66.261,69.974,99.886,104.243,98.352
108,76,80.25,33.75,104.341,97.976,85.816,61.806,68.775,87.196,105.665,106.313,108.532,96.243,78.988,57.331,51.301,64.718,88.518,107.993,99.414,86.494,52.793,45.633,39.271,46.631,63.298,86.514,85.721,63.834,41.671,34.338,29.797,35.911,47.875,66.012,52.88,39.018,31.482,26.022,25.11,31.452,38.155,46.986,60.897,50.991,38.073,34.406,30.817,36.262,43.424,51.615,52.026,45.12,31.206,24.133,22.523,26.923,34.74,45.084,59.269,53.324,37.358,28.037,24.81,27.945,36.336,46.937,34.815,30.625,17.674,12.184,10.819,12.02,16.167,25.219,31.078,31.612,18.237,12.148,11.374,13.221,17.08,23.79,78.833,77.938,34.241,25.066,26.702,35.556,48.476,64.382,102.77,97.464,66.159,48.083,52.733,82.129,100.377,103.772
109,76,81,33.75,101.295,93.022,72.688,53.541,57.991,74.767,98.057,101.402,106.811,91.26,66.261,45.333,41.605,53.118,76.059,98.837,83.389,68.54,30.73,25.839,26.213,34.387,46.342,66.051,69.086,50.742,28.995,25.814,24.804,31.901,40.085,53.403,49.898,35.988,30.797,26.175,25.31,32.411,39.373,46.264,63.774,51.505,37.688,33.565,30.98,37.614,45.698,55.86,56.584,46.166,32.122,25.308,24.001,29.503,38.264,48.971,67.182,59.415,42.092,32.173,27.021,32.662,43.343,55.052,38.817,32.574,17.635,12.299,11.106,13.257,18.864,28.961,29.148,29.216,16.23,12.009,11.552,13.682,17.408,23.155,66.382,69.411,31.212,22.169,24.987,31.444,40.521,50.634,99.84,96.409,58.487,37.546,39.208,52.077,75.583,94.28
110,76,81.75,33.75,101.542,90.025,61.071,47.558,48.668,60.893,83.944,99.778,95.625,82.012,48.646,33.639,32.515,40.829,57.422,79.483,61.59,52.108,26.46,20.725,22.485,29.867,37.866,49.637,57.196,41.227,26.634,23.397,23.476,31.894,40.544,50.313,56.019,36.196,30.712,26.462,24.846,33.686,43.93,52.821,70.329,53.129,37.065,32.054,29.977,37.862,49.169,61.197,64.708,50.295,34.247,26.151,25.14,32.78,43.554,55.853,78.106,63.74,46.667,37.189,32.736,40.355,54.019,67.311,45.526,35.365,18.169,11.948,10.677,13.99,21.614,34.36,28.317,25.843,14.4,10.739,11.004,14.199,17.401,22.762,63.243,63.577,30.36,22.574,25.178,32.632,41.36,51.558,87.986,89.215,49.839,29.235,31.405,38.963,52.623,71.398
111,76,82.5,33.75,95.115,83.491,54.712,42.583,45.178,55.549,70.835,85.591,75.338,67.167,38.364,28.627,29.002,36.736,48.083,61.509,50.999,44.517,25.601,22.186,23.083,30.321,37.354,44.595,56.72,39.286,30.551,26.63,27.639,36.066,43.191,50.799,62.663,40.598,35.227,31.973,30.453,40.87,51.312,60.344,78.359,56.393,40.863,35.138,32.321,42.717,55.571,68.894,74.359,54.995,40.156,30.351,27.941,36.931,50.489,64.988,85,66.744,52.108,44.553,39.696,50.514,64.769,76.418,55.422,42.413,23.112,15.684,14.377,19.234,28.876,43.082,30.576,25.969,14.305,11.404,12.118,16.252,19.081,24.704,61.622,56.382,27.197,21.508,23.792,32.064,40.963,50.75,69.789,72.58,38.364,24.861,28.953,36.251,42.389,51.318
112,76,83.25,33.75,81.727,75.611,44.421,33.928,37.063,44.277,54.181,66.208,60.756,53.454,29.286,22.028,23.299,29.248,37.626,48.143,46.211,37.701,21.019,18.309,20.09,27.023,34.553,41.341,57.09,39.21,29.762,26.237,26.857,37.631,44.887,52.655,64.582,43.645,34.666,32.039,31.35,43.072,52.304,61.043,79.468,55.154,41.012,34.683,32.791,44.632,58.119,70.773,75.64,54.72,42.1,31.782,29.984,40.138,55.428,68.134,84.782,67.188,55.263,48.206,44.002,57.065,69.488,78.201,58.506,45.367,27.391,18.154,16.587,23.297,35.121,48.143,30.305,23.88,12.747,10.349,11.129,15.263,18.927,24.411,55.923,48.085,22.336,17.727,20.36,26.64,34.968,44.038,51.263,54.153,25.969,18.339,22.067,26.861,32.147,37.93
113,76,84,33.75,69.723,68.994,38.544,27.729,31.565,37.635,45.439,55.252,49.989,44.77,25.491,17.438,18.437,23.939,30.836,39.766,41.059,33.737,20.794,16.254,17.032,23.748,31.255,37.108,52.13,37.048,26.759,22.547,23.943,34.572,42.742,49.968,58.429,37.765,26.893,24.685,25.112,36.723,46.955,55.458,75.107,50.905,36.489,30.37,29.497,41.324,54.548,66.404,71.983,52.465,38.421,29.142,28.676,39.165,54.181,65.56,82.082,64.37,52.648,46.463,44.682,56.512,67.194,75.506,57.271,43.518,26.468,17.878,15.931,22.815,35.076,47.388,26.56,21.259,10.792,8.001,9.085,12.307,15.778,20.825,49.303,42.561,19.029,14.324,17.516,23.104,30.568,39.951,41.511,43.675,21.121,14.681,18.392,23.642,28.298,32.672
114,76,84.75,33.75,66.312,64.421,37.688,28.976,34.039,39.773,46.665,53.698,49.911,43.416,27.221,18.305,19.531,24.974,32.421,40.583,42.325,34.653,21.323,16.356,17.112,23.463,31.318,37.633,51.957,35.575,25.693,22.005,23.31,32.213,40.78,48.208,59.896,37.429,26.836,24.653,26.145,38.079,49.607,57.993,76.981,53.73,38.676,31.986,31.246,43.507,55.862,68.151,75.745,55.664,41.624,33.476,31.478,42.315,57.719,69.369,84.584,65.436,54.992,50.006,47.182,59.53,70.121,78.852,60.725,46.266,29.016,21.299,19.574,27.269,39.843,51.862,25.437,20.819,10.505,7.927,8.768,11.816,15.523,20.436,41.599,36.311,17.355,13.554,16.87,21.112,27.131,34.428,35.943,34.717,17.996,13.954,17.54,21.69,26.056,29.754
115,76,85.5,33.75,73.575,67.56,39.152,31.093,36.819,43.173,52.262,61.339,61.715,49.541,28.866,21.057,22.175,27.931,37.667,49.745,47.503,37.284,22.998,18.606,18.454,23.984,33.883,41.956,59.502,38.36,27.495,24.135,24.47,34.615,44.457,54.157,67.113,41.494,29.612,26.676,27.323,40.704,53.509,63.558,81.553,56.992,41.815,33.879,33.072,45.883,59.719,73.092,82.533,59.552,48.074,41.016,37.677,50.021,65.566,76.359,87.982,66.665,56.878,52.55,49.424,61.97,73.825,83.449,66.899,51.178,32.804,24.492,22.449,32.323,46.746,58.942,28.698,20.519,10.003,7.567,8.354,12.077,16.534,22.77,46.124,37.237,17.682,14.67,17.746,22.766,29.711,37.988,39.452,35.276,17.642,13.198,17.384,22.103,27.65,33.174
116,76,86.25,33.75,70.063,63.179,36.831,29.586,36.608,43.363,51.475,59.339,62.006,49.101,27.877,21.497,22.36,29.356,39.52,51.212,48.818,37.505,24.339,21.807,20.23,25.799,35.437,44.102,62.34,40.092,27.68,25.093,27.474,37.858,46.899,56.091,68.708,43.654,31.363,27.603,28.113,42.011,55.218,65.13,81.993,58.227,43.318,34.936,34.173,47.36,60.703,74.182,85.173,61.724,52.006,46.604,44.124,56.14,69.275,79.219,87.534,65.315,55.52,52.353,51.203,62.901,74.335,82.741,71.364,55.949,35.75,27.79,26.972,37.237,51.256,62.965,31.384,23.199,11.096,8.131,8.962,13.059,18.164,25.155,46.612,36.485,17.841,14.405,17.465,21.922,28.487,37.414,40.185,35.524,18.347,13.671,18.198,22.859,27.881,33.55
117,76,87,33.75,63.857,56.529,31.954,25.788,33.741,40.43,47.399,54.89,58.895,45.788,25.304,18.847,21.185,28.139,37.477,48.476,50.132,36.102,23.476,21.355,20.842,25.892,33.524,44.109,61.367,38.625,27.55,23.85,25.69,36.884,45.195,53.813,69.311,44.389,33.125,29.514,30.396,45.031,57.964,67.853,82.193,59.199,44.413,36.364,35.174,49.116,62.465,74.31,87.264,62.025,54.236,49.732,47.822,59.409,72.522,82.24,87.198,63.643,54.266,51.301,50.927,64.506,75.109,82.325,73.443,58.064,36.976,29.544,30.713,40.714,53.824,64.982,30.353,22.071,10.146,7.599,7.846,11.3,16.294,23.61,41.097,32.753,16.107,12.575,15.85,19.068,23.999,31.686,37.089,31.231,15.899,11.436,15.597,19.329,24.084,30.481
118,76,87.75,33.75,66.795,60.378,34.273,28.404,37.129,44.191,51.522,57.83,62.051,47.839,28.56,21.042,24.083,31.527,40.989,51.775,56.531,39.828,26.757,23.465,24.421,29.093,38.579,50.234,67.983,42.921,32.581,27.174,28.16,40.408,49.131,60.112,74.395,47.63,38.5,35.155,36.179,51.9,65.881,75.407,85.255,61.358,48.14,39.575,38.291,52.969,67.928,79.317,92.21,64.015,59.196,55.955,54.665,68.731,81.33,89.61,90.724,64.591,54.008,51.382,50.797,66.648,77.542,85.84,79.576,62.725,39.373,31.678,33.939,46.225,60.597,71.555,34.878,22.885,10.16,7.523,8.364,12.706,18.141,26.547,43.97,33.667,17.138,13.03,16.826,21.771,26.953,34.493,39.739,32.899,17.044,12.358,16.74,21.644,26.806,32.774
119,76,88.5,33.75,70.284,64.584,37.85,31.958,41.256,48.608,56.946,60.151,70.822,54.026,32.693,24.889,27.839,36.383,48.325,59.709,65.76,47.541,31.161,27.023,29.323,35.471,48.508,63.094,80.818,46.844,34.217,30.91,33.646,44.795,56.111,71.213,81.787,52.13,42.515,39.242,41.526,59.154,74.342,82.631,86.378,63.218,51.758,43.817,44.175,59.369,73.145,82.828,93.344,66.722,62.842,61.028,61.09,76.259,86.756,92.832,92.395,66.431,55.902,53.392,53.664,68.225,79.36,87.317,84.373,67.126,46.374,37.373,39.964,54.13,68.627,78.716,44.455,26.815,13.053,9.637,11.178,17.355,25.726,36.238,46.036,32.827,17.869,13.625,16.819,21.763,27.988,36.034,40.034,32.736,16.953,13.484,17.068,20.964,26.19,32.636
120,76,89.25,33.75,75.343,70.189,44.982,33.25,41.947,51.039,61.318,64.846,80.456,63.645,37.535,28.587,32.245,42.683,57.443,70.459,72.214,57.528,37.981,31.407,35.331,43.743,58.028,74.18,91.41,53.067,38.974,35.082,38.343,50.094,65.407,82.677,86.055,55.902,44.733,42.279,45.078,64.053,78.539,86.679,88.76,64.812,54.704,48.21,47.588,64.503,77.919,85.447,92.63,67.158,62.757,61.216,60.65,75.075,86.036,91.827,91.143,69.266,57.262,54.204,54.803,67.585,78.012,86.346,85.551,69.154,54.106,44.334,46.434,59.182,72.225,80.941,51.008,30.213,15.682,11.576,14.449,21.72,31.611,43.409,50.372,35.29,17.948,15.042,18.405,24.538,32.409,40.923,42.113,33.554,17.104,12.817,16.842,21.161,27.157,34.725
121,76,90,33.75,75.234,73.062,53.494,38.476,47.243,55.681,64.38,66.608,83.627,70.55,45.152,36.345,40.98,54.074,69.417,79.562,78.911,67.938,48.026,39.095,44.27,55.265,71.205,81.793,95.625,64.168,45.781,40.797,46.735,58.771,76.189,92.333,87.946,60.971,50.262,46.576,51.598,69.785,82.966,89.476,93.058,68.204,60.072,53.112,52.874,69.181,82.146,91.776,94.108,66.718,62.92,62.178,61.519,76.418,86.182,92.458,91.546,71.251,57.894,55.707,56.599,70.157,78.969,87.698,88.331,71.787,58.729,51.388,54.1,66.068,77.636,84.327,54.704,34.976,20.024,15.176,19.59,28.285,38.596,49.076,52.935,36.738,19.569,17.612,22.498,28.965,37.191,44.557,41.985,33.456,18.706,15.04,20.137,24.602,29.918,35.24
122,76,90.75,33.75,74.138,68.593,53.528,41.694,50.914,60.627,68.697,69.264,87.63,70.688,47.464,40.102,46.787,62.253,78.937,85.887,85.685,70.244,52.087,43.971,47.165,60.115,77.005,85.995,92.913,64.937,43.469,40.336,49.093,59.789,75.844,89.902,86.599,61.513,49.328,45.029,52.408,69.222,81.5,87.17,92.756,69.264,61.452,56.079,58.99,72.909,84.909,94.405,93.217,64.54,61.84,60.899,62.499,77.485,85.695,91.704,91.736,67.16,56.661,55.12,58.553,72.057,81.577,88.832,88.89,68.99,57.381,53.626,57.09,71.171,82.106,87.423,55.741,34.957,22.313,17.433,21.786,31.042,41.48,50.493,47.46,32.326,18.534,17.112,22.201,27.118,34.124,40.353,39.837,29.444,16.154,13.465,18.205,22.553,28.069,33.446
123,76,91.5,33.75,73.218,60.731,46.999,39.078,47.909,60.793,70.42,72.229,85.899,63.738,42.311,36.126,44.296,59.537,75.804,82.422,80.949,62.96,48.578,43.08,44.971,56.85,70.459,80.272,81.328,56.363,39.749,37.263,45.241,56.108,68.012,78.082,79.764,58.161,45.573,42.855,49.205,62.867,75.088,82.586,91.258,67.509,58.576,55.773,58.81,73.005,85.372,92.331,91.999,62.642,60.112,57.806,59.851,74.814,84.346,89.987,90.535,63.324,52.644,51.197,55.267,68.98,79.126,86.399,89.032,66.803,53.432,50.878,56.599,71.651,82.452,87.224,57.841,37.11,23.435,17.712,23.025,32.819,43.361,51.856,39.824,29.152,17.374,15.89,21.559,25.846,30.593,35.244,38.173,26.407,14.466,11.623,16.318,22.016,28.02,32.919
124,76,92.25,33.75,71.362,56.147,40.651,33.888,43.054,54.984,66.929,71.6,81.211,61.541,38.559,32.768,39.716,52.812,66.82,75.117,76.486,59.18,44.376,38.789,43.176,54.157,65.46,73.305,71.105,45.008,31.293,30.761,37.911,50.304,61.258,69.511,74.201,48.991,37.996,35.499,42.302,55.061,68.325,77.421,88.875,61.668,52.385,50.58,55.634,68.59,79.693,86.852,89.538,59.959,55.314,52.846,56.168,71.111,80.629,86.048,87.564,59.502,47.014,45.988,50.693,64.164,72.474,80.735,90.418,66.11,50.125,45.548,54.597,69.162,79.863,86.208,64.69,42.174,25.648,18.666,24.322,36.309,49.953,59.83,37.086,26.887,16.15,14.249,19.484,23.401,28.426,33.197,31.291,21.665,12.003,10.35,14.067,18.169,22.732,26.653
125,76,93,33.75,79.831,64.699,49.282,38.963,45.975,58.363,73.81,79.277,86.697,72.826,50.134,39.667,44.396,58.127,73.047,82.076,83.207,69.861,53.375,44.712,47.322,59.341,71.628,80.148,76.956,51.012,34.394,32.696,40.026,52.721,64.527,73.39,75.934,43.985,31.522,30.103,39.14,53.76,66.758,75.173,87.953,59.807,51.326,50.21,55.924,67.426,77.849,85.519,87.528,60.482,52.897,50.466,56.026,69.088,77.343,83.572,86.067,57.281,44.695,42.576,48.729,60.725,69.528,78.429,91.733,65.979,49.15,43.225,51.879,66.741,78.187,87.649,70.206,45.82,28.016,20.723,26.251,39.308,54.013,64.688,47.173,30.774,16.084,13.667,18.169,25.678,34.508,42.455,32.927,22.404,10.122,7.988,11.699,16.6,22.243,28.241
126,76,93.75,33.75,87.901,76.948,67.451,55.401,57.545,68.822,82.484,87.78,94.28,84.526,64.605,51.426,54.417,67.099,80.918,89.908,87.766,80.841,68.189,57.441,56.912,67.292,78.994,88.025,88.439,77.154,59.36,50.727,55.339,66.185,77.642,85.606,80.728,57.156,44.047,41.941,50.408,62.901,74.044,81.2,90.412,65.249,57.416,55.66,60.011,71.776,81.897,89.648,89.438,64.134,56.544,54.421,58.3,70.438,78.971,86.339,87.846,61.145,48.289,44.859,49.341,62.144,72.367,80.896,92.934,69.262,52.425,47.29,55.101,69.337,80.769,90.284,74.136,52.391,34.489,25.941,32.073,44.937,59.341,68.937,63.209,44.385,25.845,20.957,26.411,36.326,47.001,56.508,41.456,28.2,15.754,12.162,15.92,20.351,29.435,38.149
127,76,94.5,33.75,93.644,85.447,78.601,67.453,67.692,77.804,86.796,94.581,100.129,90.409,68.257,56.342,57.6,68.958,80.303,90.65,89.413,82.637,71.309,60.708,59.039,69.862,79.695,88.495,94.271,90.016,74.954,62.453,60.99,73.094,83.298,91.328,85.045,70.654,59.322,53.326,59.184,70.495,80.605,88.452,90.877,66.529,58.334,56.555,64.533,76.291,84.435,91.021,90.497,63.641,57.824,56.451,59.494,72.888,82.035,89.056,88.139,62.372,50.3,47.921,52.266,64.761,74.962,82.276,93.935,70.21,56.24,50.867,60.442,74.21,84.327,91.368,81.134,58.297,42.916,34.083,38.493,52.999,67.976,77.151,80.391,65.73,46.923,38.691,39.679,51.668,63.413,74.163,55.19,45.248,33.798,26.27,24.341,29.346,41.792,53.297
128,76,95.25,33.75,96.114,88.003,81.902,72.506,72.384,85.863,92.947,99.576,101.2,90.571,71.177,57.715,55.898,70.739,82.899,92.873,88.424,83.351,70.788,59.938,55.303,70.01,80.112,88.705,96.732,88.495,76.544,65.298,62.153,77.175,84.469,91.963,88.926,73.371,63.099,55.022,60.151,72.809,83.525,92.216,91.394,66.973,58.616,57.131,66.068,78.918,86.191,92.21,91.228,65.349,59.435,58.121,61.915,75.13,83.636,90.122,88.31,62.314,50.825,49.362,54.425,65.698,75.468,83.035,95.102,72.157,58.665,54.414,65.781,78.393,87.279,93.089,83.729,64.457,49.499,43.445,46.629,61.129,73.264,80.833,89.625,81.681,65.989,56.893,51.747,67.959,79.919,90.171,74.208,72.204,59.273,48.1,38.136,52.429,66.663,75.547
129,76,96,33.75,91.889,85.111,82.121,73.67,71.515,87.217,95.192,98.275,98.99,87.376,74.304,60.861,55.756,72.724,85.704,94.747,86.165,83.145,70.637,57.824,51.496,66.742,79.339,86.811,97.011,87.153,76.575,67.456,64.729,79.585,89.268,96.074,88.826,68.202,59.15,51.371,55.885,68.544,80.522,90.79,91.047,67.045,59.588,58.901,64.146,75.823,83.545,90.441,90.798,66.002,59.9,58.536,60.499,72.348,80.552,87.583,88.939,62.85,51.811,50.023,54.128,64.268,73.487,81.999,94.807,72.474,58.948,56.187,65.945,76.739,86.239,93.553,83.464,67.802,52.312,47.913,51.677,63.993,75.813,83.258,89.24,81.523,66.467,60.349,55.936,71.753,84.741,92.824,83.081,77.009,64.958,56.748,45.688,64.212,79.98,88.477
130,76,96.75,33.75,97.64,89.166,85.97,76.956,71.432,88.386,98.843,101.776,101.448,89.183,78.199,65.454,59.105,76.814,91.215,98.664,89.081,86.108,72.631,59.957,50.51,65.666,80.044,88.348,98.698,89.734,80.065,70.34,66.318,80.639,93.863,100.847,86.852,65.135,56.047,49.834,53.452,66.438,79.315,89.989,89.687,65.775,60.274,60.091,63.562,73.893,82.756,88.99,90.137,64.614,58.536,57.494,58.976,70.871,80.548,87.428,88.376,62.314,51.118,49.817,53.535,63.4,73.005,81.451,95.087,71.473,58.351,54.563,62.191,74.202,85.657,93.266,86.922,67.978,52.393,48.417,52.204,65.386,79.139,87.109,90.771,78.41,59.405,56.744,54.278,70.595,85.562,92.671,87.661,70.27,54.816,50.957,46.457,65.12,82.014,93.784
131,76,97.5,33.75,99.344,90.388,84.907,78.796,73.107,88.456,98.556,101.71,98.958,88.837,78.01,67.139,60.994,77.88,92.284,97.574,89.717,87.168,75.143,64.521,53.979,68.674,83.024,93.087,98.979,90.939,81.576,71.192,70.229,82.786,94.582,99.869,84.588,67.043,57.296,52.544,58.083,70.62,83.309,90.851,90.497,65.615,61.42,59.902,65.037,76.869,85.97,91.768,92.116,68.238,60.689,59.041,63.071,74.952,84.9,91.519,89.24,63.377,52.051,50.483,54.368,67.73,77.066,85.088,95.294,74.729,58.958,55.471,65.131,77.124,87.785,93.869,87.687,70.852,53.762,52.404,56.325,70.1,82.435,88.654,88.214,73.94,57.303,56.14,56.404,73.642,85.523,88.93,86.07,68.814,52.33,50.614,50.191,70.025,84.843,93.022
132,76,98.25,33.75,91.332,85.927,80.271,74.422,70.261,83.827,94.411,97.612,93.251,84.977,71.876,64.822,56.856,71.014,85.957,94.409,89.298,83.035,71.855,62.682,54.198,68.044,84.308,93.893,95.421,86.184,75.674,65.947,65.492,77.54,91.801,96.244,82.067,59.966,50.695,47.55,54.767,68.161,80.875,88.231,90.327,62.99,58.399,59.124,65.832,78.244,86.588,92.365,92.335,68.176,59.962,57.031,62.435,74.289,83.379,90.966,89.602,63.232,52.589,49.471,55.416,69.194,78.771,86.815,94.547,73.462,57.67,54.576,63.588,75.203,85.126,92.809,87.799,71.417,55.167,54.844,58.861,72.535,84.467,90.412,89.919,69.7,54.013,53.703,57.617,74.248,85.591,87.085,80.471,62.142,48.627,47.067,46.213,63.9,80.068,89.183
133,76,99,33.75,90.981,86.172,80.388,71.915,64.178,78.814,93.005,98.643,95.31,87.02,70.442,61.983,50.85,64.234,82.595,97.408,90.501,85.521,72.875,64.015,53.056,67.993,86.008,94.711,91.812,84.782,71.349,61.428,59.796,73.075,89.279,95.667,81.426,53.19,43.072,40.989,49.532,63.787,77.834,86.511,88.562,61.403,57.664,60.387,66.816,78.911,87.241,92.509,91.646,66.187,58.168,56.047,59.904,73.432,83.408,90.643,88.42,63.908,51.906,48.474,55.69,68.202,78.782,86.48,93.729,68.854,55.322,51.654,58.604,72.195,82.741,91.211,90.444,72.718,56.657,55.443,59.728,74.971,86.867,92.471,94.36,72.76,54.44,52.782,55.292,73.173,86.628,90.214,83.836,63.165,46.71,43.477,41.473,58.238,76.979,90.059
91,77,67.5,33,75.555,77.677,79.462,79.797,72.068,77.406,79.381,78.408,63.921,66.697,75.53,76.854,66.778,71.415,71.145,69.953,87.223,85.759,79.341,74.057,74.365,84.395,87.187,89.028,87.213,85.459,64.778,54.752,53.788,65.398,75.827,83.249,58.959,58.191,35.369,29.877,28.387,34.459,42.85,50.735,28.451,30.018,20.634,14.804,12.858,14.74,17.99,22.944,30.899,32.948,23.794,17.323,14.842,15.378,17.707,22.585,23.586,25.42,19.204,14.826,13.746,15.331,17.355,20.781,20.507,22.3,14.592,10.717,10.031,12.934,15.327,17.489,26.642,29.905,16.621,11.04,10.086,13.992,18.347,22.662,57.934,58.236,45.056,37.492,40.262,50.281,57.49,60.661,72.531,70.506,52.198,45.658,49.197,62.166,70.748,74.627
92,77,68.25,33,79.079,79.222,79.887,78.59,71.005,81.113,83.634,83.375,69.067,68.455,77.033,72.89,66.55,74.225,76.522,75.398,86.981,85.249,77.776,67.889,64.669,77.572,83.051,87.723,82.342,80.746,53.082,42.204,43.038,55.337,66.742,75.906,55.407,52.278,28.589,21.743,22.317,27.828,36.751,46.714,35.584,36.984,20.675,9.555,6.822,6.214,13.523,24.496,47.065,47.477,29.174,14.581,9.535,8.949,19.627,33.148,41.038,41.907,26.236,14.641,10.586,11.682,22.302,33.301,18.985,21.236,12.369,6.501,4.724,3.918,6.868,11.705,17.765,20.736,12.09,8.007,7,7.71,9.765,13.527,56.482,56.655,39.312,31.588,34.73,44.642,52.493,58.185,66.344,65.783,45.071,34.878,36.938,50.946,60.248,65.866
93,77,69,33,88.686,87.64,84.448,78.58,75.139,87.451,91.723,92.76,80.76,78.858,77.194,67.232,63.743,77.644,85.708,86.822,92.507,91.172,74.408,63.305,57.367,73.71,85.204,93.844,86.403,80.737,48.336,39.39,38.644,51.056,65.364,76.365,60.253,50.38,31.016,24.441,20.793,29.027,42.648,53.324,63.636,56.408,34.34,24.787,19.418,25.659,39.552,53.182,73.774,66.988,43.983,31.378,25.255,32.644,49.464,64.684,73.218,69.63,46.425,32.742,29.471,39.137,53.409,66.159,45.386,45.875,27.067,17.837,14.354,21.799,30.534,37.388,26.829,31.18,15.446,10.044,7.567,11.859,16.57,21.484,66.168,66.759,42.049,32.062,33.871,46.058,57.845,65.06,72.157,73.334,48.055,36.213,34.829,49.292,61.213,70.278
