ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
101,93,75,21,56.286,57.701,34.514,26.114,25.896,35.278,43.048,49.765,48.061,48.327,30.235,22.985,22.3,29.877,36.524,42.292,39.243,37.335,22.448,16.721,16.316,21.693,27.186,33.009,38.436,35.422,18.891,13.58,13.086,17.952,23.434,30.499,60.109,50.229,26.485,17.801,17.536,24.247,36.759,50.044,74.643,66.288,47.511,39.848,44.349,55.917,65.006,71.195,86.253,82.154,72.598,68.126,70.7,77.323,82.107,85.68,89.83,86.029,77.783,74.536,78.118,83.455,86.683,89.105,93.565,88.927,77.96,76.34,80.331,87.002,90.586,92.899,88.955,84.874,69.344,64.818,71.865,78.629,84.123,88.224,85.493,83.955,61.74,53.999,59.552,70.203,76.709,82.072,80.47,79.783,57.915,49.661,55.323,65.697,71.449,76.253
102,93,75.75,21,60.149,62.741,38.529,29.296,30.682,40.635,48.269,54.256,51.624,54.505,33.517,25.716,25.476,33.921,40.433,45.635,41.733,41.653,24.366,18.55,17.837,24.574,30.664,36.149,32.896,31.115,17.96,12.858,11.989,17.216,21.571,27.003,48.78,44.566,23.756,15.446,14.082,18.475,26.304,37.715,69.545,63.969,46.188,37.621,38.597,48.601,58.359,65.649,86.441,83.119,74.318,69.752,70.451,75.847,80.71,84.62,89.649,86.308,78.768,75.151,78.983,83.488,86.642,88.783,93.225,89.296,79.387,76.064,81.097,86.56,90.096,92.586,89.212,85.651,69.229,63.861,71.984,78.012,83.459,88.053,85.766,84.629,61.123,53.802,59.89,70.062,77.303,82.848,80.317,80.001,59.071,50.66,56.414,65.841,71.894,76.382
103,93,76.5,21,57.831,58.955,36.536,27.864,28.653,37.134,44.93,51.599,48.256,48.616,31.477,24.077,23.072,29.924,36.637,42.146,38.694,36.825,23.542,18.131,17.472,22.78,28.041,33.04,30.507,28.673,17.883,13.485,13.505,17.065,21.785,25.763,40.515,40.14,23.635,16.171,14.708,18.365,22.974,30.527,67.125,62.305,46.605,38.065,37.318,44.76,53.886,61.895,85.329,81.869,74.077,70.884,71.911,76.633,80.762,83.884,89.337,85.733,79.498,76.554,79.164,83.778,86.829,88.46,93.299,90,79.442,76.596,82.1,87.521,90.789,92.765,88.358,84.271,68.815,63.556,72.265,77.579,82.405,86.865,85.661,83.139,60.072,53.17,58.956,69.408,76.932,82.903,80.828,80.309,59.495,51.524,58.436,67.202,72.685,76.885
104,93,77.25,21,61.926,63.342,39.028,30.423,32.059,41.388,49.937,56.078,51.164,53.44,33.033,25.42,25.774,33.139,39.967,45.41,40.663,39.928,23.494,18.225,17.615,23.032,29.135,34.646,30.149,27.917,16.471,12.453,11.959,16.376,21.542,25.816,32.903,33.901,20.902,14.833,13.207,16.402,20.064,25.04,64.372,60.522,46.081,37.318,38.175,42.745,50.132,57.511,84.989,82.193,74.472,71.281,73.049,77.858,81.53,84.041,89.329,86.094,78.852,75.902,77.995,83.216,86.469,88.639,93.313,89.223,78.762,76.658,83.28,87.784,91.488,93.282,88.937,83.172,66.793,62.626,71.578,77.672,83.347,87.864,85.709,81.932,58.054,51.995,58.571,69.33,77.482,82.96,79.02,78.264,57.627,50.117,56.152,65.609,71.454,75.363
105,93,78,21,64.982,65.16,40.694,32.933,35.506,45.854,54.214,59.866,52.477,53.809,33.789,26.444,26.802,34.052,40.215,45.841,41.428,38.367,25.544,19.651,17.313,22.545,29.307,35.355,30.487,25.99,16.809,13.172,12.116,15.698,21.229,25.966,27.771,26.676,18.241,14.208,12.843,15.51,18.986,22.378,59.488,56.315,43.22,36.056,38.805,43.509,48.875,53.73,85.095,81.959,74.03,71.202,72.134,77.635,81.864,84.339,90.137,86.602,78.56,76.76,79.61,84.88,87.963,89.41,93.611,88.4,78.728,78.163,83.477,88.244,92.013,93.258,87.415,81.7,65.665,61.406,68.869,76.041,81.402,85.764,83.486,78.711,56.045,49.889,56.364,66.14,73.938,80.026,77.369,76.304,56.291,48.567,53.743,63.382,69.677,73.469
106,93,78.75,21,66.144,66.444,42.212,34.041,37.333,46.99,54.014,59.924,55.723,57.908,36.947,28.423,29.55,38.451,44.139,48.687,49.431,47.699,30.98,24.035,23.549,31.873,38.325,43.253,38.023,34.566,21.324,15.795,16.36,21.942,27.845,33.049,29.862,27.098,17.976,14.007,13.585,17.138,21.26,24.923,55.517,51.442,39.835,33.672,38.053,42.749,47.964,51.317,83.952,80.412,71.056,68.692,70.022,74.72,80.235,83.409,88.776,85.473,76.934,74.625,77.77,83.073,86.451,87.877,92.844,87.821,77.842,76.09,81.899,86.146,89.722,91.667,85.893,80.317,63.494,59.075,65.901,71.918,77.979,83.062,79.464,75.146,52.735,45.951,50.755,59.232,67.607,74.152,75.219,74.329,53.873,46.513,51.847,60.423,66.268,70.254
107,93,79.5,21,69.226,69.518,45.633,36.549,39.91,48.545,56.75,63.6,61.041,62.611,39.901,31.504,33.32,42.382,49.555,54.426,54.216,52.815,34.341,27.246,28.076,36.39,43.244,47.613,44.21,42.208,27.265,19.227,19.595,25.579,31.725,37.773,33.722,30.795,20.11,15.308,14.71,18.236,22.963,27.816,57.499,52.757,41.653,35.751,38.35,43.647,49.425,53.977,85.061,81.248,72.373,69.1,70.862,75.896,81.031,83.871,89.03,85.473,77.383,74.486,79.075,83.185,86.633,88.186,91.644,88.456,79.288,75.255,81.117,85.486,88.79,90.758,85.888,79.92,63.569,59.168,63.766,69.746,76.276,82.343,78.669,73.127,49.818,42.709,47.107,55.493,65.231,72.851,73.995,71.803,51.029,43.989,48.269,56.388,63.441,68.986
108,93,80.25,21,69.173,69.125,44.018,34.768,37.702,47.049,56.691,63.912,60.783,60.989,37.112,29.486,30.578,39.391,49.01,55.042,52.66,50.647,32.489,25.016,24.53,31.995,40.104,45.772,41.461,40.456,26.505,18.479,17.372,22.725,28.79,34.425,33.632,31.44,20.214,14.88,13.583,17.145,21.776,27.23,61.848,56.247,43.558,36.624,38.706,45.903,53.071,58.131,87.439,83.702,74.327,70.011,74.205,78.985,83.259,85.678,90.975,87.154,78.121,76.024,81.953,85.864,89.291,90.619,93.145,89.32,80.558,76.368,80.664,86.916,90.509,92.495,88.772,82.121,64.769,60.648,67.556,74.121,80.467,85.696,79.566,73.757,49.279,41.342,46.329,56.032,66.055,73.672,74.419,71.359,49.058,41.445,45.182,54.448,62.895,68.937
109,93,81,21,74.744,74.422,45.386,36.975,42.82,54.419,62.993,69.563,64.624,63.519,37.236,30.602,34.105,44.493,52.854,59.218,56.118,51.54,32.584,24.979,25.966,33.55,42.192,49.21,42.398,39.996,25.169,17.755,17.949,23.498,29.966,36.177,35.8,32.671,21.023,15.141,14.633,18.621,24.198,29.347,64.257,57.638,44.318,37.642,41.715,49.085,56.215,60.725,87.187,83.027,73.604,69.75,74.842,78.837,82.525,84.321,90.582,86.39,77.358,75.684,81.078,85.391,88.164,89.93,92.595,87.117,78.978,75.991,81.228,86.341,89.865,92.098,91.468,83.901,67.434,65.448,73.405,79.97,85.245,89.554,85.53,79.024,53.988,46.815,55.625,65.912,73.944,79.902,79.464,76.061,52.68,45.145,50.843,60.986,68.654,74.278
110,93,81.75,21,73.107,72.334,43.969,36.441,40.36,52.348,60.262,66.778,63.243,61.103,35.559,29.33,31.979,42.228,50.156,57.161,54.825,48.453,31.972,24.905,25.169,32.735,41.329,48.265,41.708,38.323,24.304,17.708,18.316,23.003,30.151,36.504,40.005,35.333,22.643,17.191,17.509,22.541,28.83,33.966,65.004,58.335,45.675,39.709,42.592,52.286,58.892,62.931,85.19,81.309,72.7,69.953,73.18,78.351,81.499,83.102,89.176,84.58,76.956,73.991,79.54,83.983,86.566,87.99,91.437,85.996,76.017,73.778,80.571,85.709,88.653,90.528,90.763,83.462,67.846,65.083,71.872,78.673,84.586,89.253,84.407,77.162,52.797,45.775,53.787,64.054,72.068,78.346,78.415,74.658,51.522,43.956,49.219,59.784,66.698,72.179
111,93,82.5,21,74.022,74.727,46.68,39.428,45.438,56.563,62.986,67.861,66.212,65.587,39.804,31.842,36.197,46.862,54.412,60.235,57.915,52.795,35.035,27.791,30.766,39.667,46.656,52.558,42.678,39.623,25.617,18.13,20.018,26.265,32.567,38.173,41.043,35.912,23.37,17.746,19.344,25.27,30.801,35.254,66.52,59.462,47.602,41.556,45.286,53.95,60.969,64.338,85.059,81.798,73.805,70.497,74.395,78.324,81.384,83.365,88.723,84.75,77.736,74.561,80.154,83.767,86.293,87.713,90.935,85.649,75.608,74.296,81.257,85.862,88.692,90.518,91.746,85.466,69.978,67.483,75.069,80.361,85.651,90.173,85.035,79.009,55.931,49.082,57.627,66.979,73.63,79.104,78.054,76.196,53.672,46.629,52.366,61.755,67.487,72.022
112,93,83.25,21,78.72,77.029,46.711,38.31,42.895,53.383,62.199,70.667,68.915,66.877,39.446,32.165,35.627,45.101,53.224,61.064,62.684,56.836,37.011,29.95,33.66,41.403,48.567,55.968,52.055,47.553,30.571,21.947,25.482,31.477,38.482,45.5,51.118,44.955,29.427,22.3,24.179,30.742,37.786,42.857,70.473,63.516,51.708,45.405,50.041,57.464,62.999,67.615,85.015,81.864,74.649,70.453,75.389,79.389,81.65,82.962,87.722,84.213,76.759,75.354,80.58,83.848,86.292,86.944,89.523,84.655,75.659,74.404,79.917,84.865,88.383,90.745,91.837,84.491,70.009,65.665,73.507,79.619,85.316,90.453,88.411,79.771,54.642,47.704,54.501,64.939,74.307,82.269,79.449,75.823,50.483,43.251,47.109,56.847,65.534,73.164
113,93,84,21,81.696,79.716,45.942,36.116,41.527,52.381,63.035,73.071,72.148,69.156,38.915,30.682,34.028,43.646,53.942,64.076,66.995,60.739,36.401,28.335,31.616,38.924,47.81,57.994,60.759,52.282,30.85,20.822,23.387,31.362,41.677,52.271,66.078,55.889,34.187,24.136,26.147,35.731,46.528,55.873,76.618,67.51,52.797,45.775,50.185,58.964,65.434,71.604,86.582,82.09,73.907,70.912,77.464,82.065,84.516,84.684,89.51,84.522,76.337,75.748,80.591,84.754,88.268,89.614,91.74,85.915,74.786,74.044,80.655,86.231,89.932,92.195,93.403,83.983,70.09,66.011,76.269,82.66,88.495,93.085,90.091,80.45,55.683,49.025,56.266,66.814,76.464,84.407,84.794,79.142,52.055,43.907,49.376,59.486,69.417,78.154
114,93,84.75,21,89.671,85.923,49.582,39.134,45.249,56.406,69.284,81.394,80.392,75.122,43.459,35.156,39.581,49.515,61.426,72.974,79.8,70.972,43.032,33.208,37.309,45.766,58.525,71.414,78.408,64.915,38.476,27.171,31.194,43.542,58.62,71.028,85.682,70.891,46.566,34.162,41.152,53.376,66.833,77.73,83.185,73.633,57.172,50,56.116,66.151,73.536,78.72,88.621,81.637,73.127,70.312,77.778,82.87,85.773,86.679,91.971,85.99,76.802,75.756,81.144,85.83,89.868,92.539,94.548,86.719,75.224,75.438,82.178,88.606,92.119,94.493,95.452,83.796,70.04,67.602,77.524,83.74,90.455,95.343,94.345,84.111,59.221,53.217,61.103,72.219,82.22,90.19,92.672,86.105,58.593,49.997,55.577,66.92,78.03,86.79
115,93,85.5,21,81.9,76.603,48.294,38.427,42.363,54.202,66.931,76.698,77.895,70.873,42.555,33.771,37.431,49.8,63.316,73.049,87.789,75.834,44.784,33.625,37.227,51.889,68.886,80.991,88.091,72,42.908,30.56,36.869,54.485,71.744,82.646,94.676,78.963,53.811,42.592,50.769,66.637,80.987,89.709,87.426,76.66,61.662,54.821,62.842,73.9,81.144,85.095,90.109,82.375,73.082,72.252,79.1,85.404,88.023,90.007,93.558,87.426,76.932,76.6,83.064,88.337,91.762,93.7,95.238,87.117,75.67,79.097,84.182,89.437,92.95,94.935,93.887,82.715,67.443,66.124,76.709,82.996,89.581,94.088,89.581,81.19,58.48,52.881,58.953,70.345,80.337,87.976,87.439,81.875,57.137,49.136,53.347,64.838,75.323,82.717
116,93,86.25,21,74.61,69.649,48.159,42.077,49.021,60.092,66.888,72.318,78.759,71.927,47.781,40.805,48.839,63.78,73.065,78.041,90.772,79.568,52.797,43.215,52.894,70.393,81.816,87.758,89.386,74.187,50.832,41.93,52.421,68.643,80.602,87.108,93.151,79.414,59.59,52.709,62.938,76.808,86.478,91.35,89.539,78.523,66.206,62.259,69.184,78.79,84.461,87.431,89.514,82.859,73.841,74.563,79.953,85.892,88.21,89.676,92.785,87.395,78.401,78.536,84.198,88.737,91.085,92.612,92.517,87.87,79.144,82.94,84.752,88.971,91.421,93.09,89.063,82.001,70.294,70.192,77.933,82.655,86.6,89.364,84.702,79.447,61.835,57.623,65.916,74.466,80.383,84.885,81.46,78.733,60.668,54.909,60.925,69.945,75.606,78.85
117,93,87,21,64.14,62.67,59.548,53.955,51.137,51.032,53.33,58.713,74.652,71.816,64.783,61.055,62.39,65.076,69.187,73.695,90.137,87.439,75.814,70.504,77.042,82.695,86.904,89.412,90.301,85.448,75.547,74.495,79.751,83.48,87.216,89.536,92.5,87.45,79.59,78.408,83.477,86.694,90.071,92.159,87.097,83.709,77.953,78.085,80.468,83.853,85.594,86.58,86.907,84.018,80.384,80.291,81.148,83.409,85.515,86.463,88.133,86.642,83.201,81.844,82.454,84.434,87.198,88.003,87.737,87.278,85.598,85.282,81.645,84.361,86.785,88.171,82.732,82.525,78.189,75.113,74.91,77.993,80.836,83.367,78.989,78.298,70.842,65.198,67.856,71.171,75.131,78.487,77.465,78.253,71.08,65.335,65.423,68.067,70.411,73.372
118,93,87.75,21,56.898,60.268,65.441,59.535,53.076,49.25,49.608,52.253,73.77,75.217,76.375,73.195,68.137,63.399,65.404,70.239,87.36,87.415,85.232,83.376,83.382,82.352,84.993,86.783,87.746,87.782,87.563,89.459,89.026,87.492,87.733,88.124,90.392,89.788,88.959,90.442,89.861,88.688,89.742,90.42,86.6,86.381,86.487,87.015,85.588,85.959,86.721,87.576,86.684,86.029,86.37,85.583,83.336,83.906,86.122,86.988,86.898,87.499,87.422,85.539,82.313,83.345,86.275,87.919,86.321,86.746,88.316,86.516,82.326,83.375,85.762,86.441,81.4,82.496,81.676,77.955,75.379,77.436,79.643,81.488,75.756,76.978,74.837,69.733,68.488,69.58,71.765,74.808,72.819,75.591,72.303,66.223,63.415,63.634,65.2,68.453
119,93,88.5,21,56.098,58.682,59.68,53.705,49.135,49.032,49.81,51.803,72.809,74.934,74.223,70.475,66.738,64.792,65.804,68.957,86.692,85.351,83.617,81.312,80.125,81.572,84.481,86.465,87.532,86.575,86.129,86.049,85.771,86.107,86.936,87.676,87.965,86.873,86.443,86.588,87.26,87.249,88,88.544,86.226,85.687,85.835,84.863,82.522,83.957,85.941,86.494,86.502,85.241,85.583,85.501,83.183,84.096,86.244,87.4,87.278,86.924,86.33,84.869,82.143,83.179,86.379,88.476,85.837,86.241,86.058,84.779,81.506,82.542,84.929,86.915,82.094,81.948,80.072,76.559,74.148,76.521,79.336,81.95,76.426,76.486,71.058,66.889,66.106,68.564,72.013,75.949,72.945,73.677,69.39,62.926,60.743,62.564,65.326,68.089
120,93,89.25,21,57.287,59.302,61.954,56.428,52.981,51.812,51.644,53.033,72.724,72.484,73.248,69.964,68.464,68.236,68.542,70.473,85.755,84.025,82.48,80.951,80.613,81.904,83.601,85.3,85.855,85.713,85.291,85.227,84.028,84.213,84.732,85.451,84.65,83.585,84.242,84.525,84.582,84.129,84.368,85.093,84.83,84.882,85.166,84.279,82.03,81.988,83.603,84.527,86.472,85.963,86.471,86.993,83.645,83.983,86.065,87.243,87.72,87.13,87.081,86.03,82.876,82.907,86.546,88.743,85.839,86.478,86.321,85.503,82.909,81.771,84.814,87.092,81.703,82.306,80.89,78.36,75.723,77.845,79.679,81.742,76.218,76.178,71.41,68.332,68.632,71.144,74.104,76.583,73.405,73.308,69.62,63.769,62.679,64.743,67.098,69.017
121,93,90,21,59.417,61.267,62.102,57.61,53.345,52.222,52.026,54.054,71.934,71.871,71.523,68.939,66.626,66.54,66.835,69.492,84.779,83.778,79.88,78.346,78.015,79.316,81.521,84.175,85.608,85.008,83.475,82.644,82.456,83.835,84.847,85.23,83.7,81.762,80.631,80.673,82.027,83.049,84.178,84.176,83.378,83.546,83.391,82.523,80.158,80.996,82.458,84.763,86.67,86.096,86.785,86.516,82.602,83.7,86.052,87.333,87.441,85.775,85.908,85.236,82.032,82.271,86.403,88.701,85.579,85.015,85.174,84.343,81.82,81.701,84.381,86.701,80.89,81.773,80.328,77.18,75.142,76.843,78.761,80.547,74.512,74.232,71.16,68.603,69.947,71.891,73.953,75.462,71.591,71.564,68.252,64.014,62.944,64.637,66.34,68.172
122,93,90.75,21,63.304,65.006,65.397,64.078,58.262,53.723,54.141,57.612,71.854,71.503,73.469,72.733,68.849,65.556,66.27,69.511,82.823,81.679,81.453,79.736,77.73,76.527,79.095,81.347,83.185,82.717,83.188,82.956,81.93,82.441,82.427,82.017,81.099,79.082,78.611,78.786,79.701,79.725,80.618,81.131,82.452,82.24,83.608,83.068,80.644,80.18,82.138,84.025,86.235,86.544,87.875,87.612,84.651,84.007,86.505,87.978,86.557,85.711,86.522,86.372,82.403,82.332,86.195,87.744,85.819,84.765,85.603,86.401,82.573,81.809,84.202,86.127,81.139,81.491,82.142,81.261,78.454,77.661,78.636,80.812,74.039,75.403,75.067,73.706,72.119,71.743,72.996,73.982,72.287,73.657,72.729,70.654,67.797,65.817,66.637,68.698
123,93,91.5,21,69.768,68.9,67.198,64.365,61.744,58.556,60.916,65.762,75.482,75.522,71.902,69.885,68.153,66.166,68.475,72.725,86.323,83.208,78.34,77.809,78.079,77.838,80.677,83.862,86.502,83.519,80.726,82.423,82.728,84.138,85.028,85.243,82.892,81.405,79.009,79.351,80.839,81.06,81.701,82.659,85.055,83.544,84.186,81.937,81.046,81.497,83.924,86.251,87.956,88.012,87.985,87.671,84.648,84.6,88.244,88.917,87.97,87.165,86.483,85.409,82.118,83.329,86.869,88.604,86.147,85.751,84.898,83.274,80.593,81.95,84.852,86.666,80.814,82.308,79.749,76.401,75.098,75.805,77.4,80.549,75.485,76.539,73.312,68.632,69.215,70.68,73.056,74.934,73.392,73.029,70.767,64.604,63.636,64.522,67.059,69.814
124,93,92.25,21,67.66,62.982,54.452,49.494,56.151,57.86,61.106,65.529,68.791,65.222,53.579,49.41,57.829,59.824,63.008,66.451,79.06,72.358,57.068,55.807,65.943,71.249,75.246,78.874,86.531,74.123,61.026,61.855,72.011,79.919,83.957,85.369,86.756,76.148,66.957,67.207,74.877,81.394,83.994,84.9,89.64,83.227,77.579,78.32,81.785,84.838,87.773,89.3,92.14,89.468,85.693,86.293,88.168,89.563,92.469,93.611,91.368,88.42,82.184,83.106,85.652,88.009,91.061,92.137,88.748,87.62,79.351,82.094,83.647,85.598,88.624,89.949,85.19,84.593,73.556,74.159,77.566,79.884,82.419,85.51,78.315,75.714,64.575,62.723,68.062,72.11,76.643,79.782,74.979,70.943,60.138,55.533,61.47,65.349,69.708,73.193
125,93,93,21,88.109,72.134,40.604,38.515,57.55,67.342,75.926,84.693,82.922,62.33,32.487,32.385,51.475,61.722,68.444,76.598,74.972,52.401,33.533,35.163,52.53,63.786,69.706,73.416,84.686,52.406,33.93,37.612,57.701,71.682,79.217,83.384,93.202,62.918,46.375,50.554,63.967,78.729,87.179,91.638,94.407,80.89,71.774,78.412,83.409,88.902,92.21,92.299,93.215,88.126,82.202,83.336,87.709,92.003,93.306,94.261,95.343,88.266,78.976,83.568,89.249,91.114,93.602,95.025,94.539,87.976,75.279,82.92,88.292,91.108,94.241,95.618,94.745,78.821,63.989,70.667,81.612,86.951,91.824,94.76,94.435,76.448,53.517,57.999,72.115,81.351,89.048,93.689,90.707,74.751,44.391,45.408,63.645,74.092,82.874,89.242
126,93,93.75,21,99.286,77.248,45.109,41.985,63.93,76.662,87.629,95.638,90.325,63.499,29.736,28.024,47.098,62.498,76.835,85.042,80.753,51.531,29.721,28.866,43.912,59.082,71.823,77.739,83.398,46.035,23.969,23.746,40.946,58.045,71.925,79.846,91.249,57.336,35.453,37.791,51.149,68.124,81.605,89.905,96.89,79.893,68.113,75.204,85.565,91.709,95.131,95.52,95.989,86.885,79.345,82.321,87.948,94.225,95.67,94.332,97.593,87.481,78.587,84.401,90.391,92.599,95.29,95.089,97.602,87.534,76.503,83.639,92.25,95.308,97.01,97.836,99.485,83.205,67.169,77.073,89.503,94.789,98.641,100.035,100.528,82.9,59.667,64.317,83.793,92.06,98.26,101.049,98.976,78.51,47.918,48.806,71.575,82.923,92.12,98.006
127,93,94.5,21,88.27,71.363,47.924,43.257,54.574,63.523,74.088,83.36,87.769,63.36,36.303,30.591,40.166,52.444,69.664,82.361,80.554,52.722,31.252,27.122,35.128,47.032,63.064,74.821,76.614,47.211,26.059,20.42,26.139,40.045,56.819,68.858,77.612,51.685,31.137,28.47,38.032,51.104,63.603,73.076,88.6,73.226,60.743,62.979,72.753,79.435,84.48,87.83,91.744,77.893,66.643,67.163,75.409,82.869,87.819,90.999,93.569,82.264,73.582,74.254,80.401,86.447,91.313,92.497,94.321,81.656,70.532,74.039,82.412,86.193,91.198,94.49,92.228,73.94,58.761,65.687,72.577,78.887,85.097,89.886,91.421,72.996,55.572,56.79,66.126,73.211,82.001,90.011,90.25,71.913,48.872,47.798,58.295,66.668,76.791,85.625
128,93,95.25,21,86.062,67.669,44.053,37.13,41.452,52.538,64.759,77.672,82.885,59.25,34.324,26.795,30.445,42.908,57.91,73.449,71.786,45.514,26.744,22.793,25.463,36.228,49.138,63.273,66.462,43.64,25.246,19.436,19.005,29.025,43.352,57.371,70.358,51.699,31.464,24.795,28.01,41.423,55.035,66.182,78.892,66.528,56.784,51.876,57.058,68.641,75.027,79.577,83.491,69.607,61.338,58.759,62.966,73.255,79.128,84.213,89.793,77.59,70.842,67.28,71.604,80.092,85.468,89.574,89.961,74.623,66.033,62.586,66.674,75.478,82.649,88.16,84.251,61.072,47.538,42.597,49.135,61.8,72.134,80.693,87.033,59.904,43.558,38.611,42.862,54.176,66.376,79.478,87.892,63.695,41.843,35.514,40.555,51.889,64.522,77.533
129,93,96,21,90.44,67.556,48.34,45.271,59.641,68.146,75.677,84.606,73.414,49.989,32.132,28.403,40.137,48.95,58.368,65.119,59.356,39.278,27.107,24.91,30.932,38.988,46.736,53.245,56.244,42.67,26.801,22.006,26.609,33.703,41.892,49.924,73.094,57.283,40.246,34.308,41.094,50.773,60.008,68.709,84.889,70.983,63.269,63.947,72.959,79.212,82.551,85.594,88.063,75.96,72.165,73.635,79.84,85.736,88.147,89.331,92.891,81.933,77.82,80.087,85.249,89.085,90.944,93.129,92.542,78.187,70.61,75.166,83.853,88.946,90.86,91.969,91.437,73.06,62.891,68.897,77.624,84.675,88.248,90.244,91.545,71.231,58.14,59.086,70.212,76.863,82.724,87.652,91.379,65.885,48.472,46.685,60.44,68.427,76.757,85.656
130,93,96.75,21,94.623,68.975,43.629,41.724,57.378,67.202,76.3,86.209,75.482,48.349,26.76,25.714,37.989,46.608,54.916,63.899,60.513,38.752,26.66,27.52,33.475,40.115,46.687,53.21,57.574,37.696,25.211,24.572,30.857,37.152,43.94,50.943,78.56,56.976,42.164,43.929,51.801,59.833,67.51,74.287,91.81,74.114,64.993,72.753,81.051,85.587,89.625,91.01,94.994,79.698,73.535,77.381,85.137,91.275,94.309,96.106,97.067,84.715,75.61,80.854,87.842,93.669,96.042,96.53,96.572,76.861,64.473,72.241,83.853,91.32,94.946,96.364,97.176,76.512,60.673,69.302,82.485,89.74,94.102,96.619,96.298,73.198,57.743,59.524,75.1,83.941,90.182,93.744,94.793,66.86,46.55,45.025,60.615,71.816,80.759,88.637
131,93,97.5,21,94.835,73.14,50.063,45.567,58.768,70.435,79.42,85.879,77.495,50.695,29.197,25.263,36.306,48.716,60.485,68.882,65.021,41.141,27.051,25.069,31.402,41.309,51.082,58.956,62.058,34.067,22.342,20.241,30.942,40.058,48.795,56.51,78.618,51.758,36.635,40.33,47.633,57.137,67.565,75.699,93.841,74.621,63.152,69.996,79.455,86.056,90.758,92.217,94.829,79.292,70.966,75.75,82.901,89.912,93.786,95.807,97.324,85.749,74.459,77.19,84.337,91.631,95.131,96.119,94.999,72.647,61.541,65.718,73.739,82.443,88.602,92.456,95.878,78.328,59.42,64.652,77.206,85.081,90.9,94.992,92.312,72.086,55.577,59.413,70.55,79.802,85.618,88.787,92.186,69.163,49.825,48.526,61.895,71.6,79.159,84.211
132,93,98.25,21,94.077,74.941,52.096,48.746,62.96,72.753,80.859,86.171,76.541,50.28,28.209,24.811,33.731,43.735,55.621,65.916,66.612,41.275,25.971,23.44,30.9,38.906,49.038,57.449,61.159,34.27,22.229,19.73,31.594,39.364,47.441,54.655,70.285,45.344,32.545,33.652,43.894,50.669,58.593,65.441,86.102,67.264,56.808,59.683,68.592,73.507,78.169,83.252,90.064,76.892,66.087,69.532,77.392,81.232,86.348,89.961,94.247,83.66,73.266,75.964,85.174,87.738,91.054,94.316,92.71,72.851,59.85,66.707,76.616,80.837,86.507,91.516,94.924,73.935,57.287,64.506,74.943,79.88,86.483,91.856,91.081,69.209,51.902,56.554,67.892,75.065,81.911,86.348,88.858,65.419,45.388,46.614,58.708,67.282,75.177,80.529
133,93,99,21,95.257,75.931,52.457,50.563,67.846,77.696,85.157,89.443,75.774,50.479,26.903,24.227,34.173,44.891,55.181,64.471,66.831,41.512,24.965,22.996,30.395,39.03,48.346,55.647,58.399,31.292,20.835,19.016,27.005,34.054,42.466,49.988,62.54,40.961,29.78,29.962,35.565,42.533,50.715,57.515,86.783,66.217,55.968,55.402,64.011,69.715,77.001,82.417,92.126,77.97,67.459,68.981,77.241,81.906,87.267,90.427,93.693,81.906,69.121,76.198,85.881,88.496,91.653,94.61,93.693,71.569,58.359,66.52,77.254,81.809,87.561,92.025,95.757,72.601,55.418,63.388,75.924,81.782,88.171,93.39,93.673,65.675,50.519,51.643,65.238,75.047,82.934,88.566,89.264,62.617,44.027,43.892,55.491,66.763,75.71,82.149
