ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
132,87,98.25,25.5,4.609,0.964,0.545,0.628,3.394,6.284,10.474,9.845,3.435,0.88,0.712,0.754,2.849,5.321,7.918,6.536,2.011,0.838,0.838,0.838,2.346,4.441,6.368,4.567,2.891,1.047,0.922,1.047,3.771,6.745,9.008,7.332,1.215,0.67,0.587,0.67,1.634,3.142,4.106,2.891,0.419,0.335,0.335,0.461,1.006,1.76,1.802,0.88,0.503,0.293,0.251,0.335,0.796,1.215,1.047,0.796,0.587,0.545,0.461,0.503,1.131,2.262,2.639,1.55,0.67,0.587,0.461,0.628,1.466,2.933,3.058,1.592,1.341,0.503,0.461,0.67,2.22,3.268,3.477,2.388,2.388,0.67,0.503,0.754,3.938,6.326,8.714,6.494,4.525,1.299,0.796,0.88,4.399,8.17,13.155,11.815
133,87,99,25.5,10.139,2.095,1.173,1.424,7.667,14.747,22.288,19.23,6.536,1.424,1.047,1.299,5.698,12.024,17.177,13.239,4.148,1.215,1.131,1.466,5.405,10.6,14.789,10.432,4.399,1.173,1.047,1.341,4.902,12.192,15.459,10.6,2.933,0.964,0.838,0.964,3.435,8.421,11.731,7.583,1.843,0.67,0.587,0.88,2.053,5.823,7.08,4.65,1.885,0.754,0.587,0.754,2.388,4.818,5.027,3.561,2.639,1.047,0.922,0.964,2.975,6.578,9.049,5.865,2.849,1.215,0.964,1.341,3.98,7.918,9.929,6.326,5.405,1.131,0.964,1.634,5.405,11.396,14.454,9.887,9.971,1.466,1.089,1.802,9.175,17.219,24.132,19.607,12.652,2.262,1.383,1.718,9.217,17.764,26.185,24.006
91,88,67.5,24.75,37.496,23.922,22.079,11.479,12.359,23.21,28.154,35.653,42.272,29.871,15.376,8.253,8.84,23.461,31.589,41.644,63.723,42.356,13.658,7.541,8.714,24.383,34.27,50.191,51.154,38.879,11.563,6.619,8.63,21.325,28.028,36.91,30.625,17.596,7.374,5.153,6.703,14.454,19.188,24.76,22.833,10.432,5.782,4.776,5.782,11.144,15.92,19.858,13.993,7.96,4.483,4.357,5.069,8.505,10.432,12.359,31.296,16.674,7.541,6.829,8.798,18.727,26.981,30.961,53.291,35.318,12.485,8.798,11.018,25.389,35.737,45.247,85.718,61.083,13.029,7.96,9.971,43.11,65.566,87.771,73.903,47.761,15.753,9.678,11.647,36.533,49.436,67.828,42.566,29.369,18.853,10.809,13.113,26.604,30.751,40.345
92,88,68.25,24.75,12.652,10.767,11.982,6.033,6.41,7.625,9.468,11.521,16.172,15.25,10.6,4.902,4.902,7.834,11.228,15.082,23.252,20.361,9.175,4.399,4.692,9.343,14.496,19.9,23.21,20.906,8.505,4.19,4.986,10.977,15.376,19.565,15.711,11.94,5.949,3.519,4.148,8.547,10.851,13.407,10.306,6.494,3.729,2.765,3.1,5.865,7.164,8.505,7.834,5.488,3.058,2.556,2.807,4.86,6.159,7.08,12.988,9.217,4.483,3.519,4.357,8.421,11.144,12.611,27.358,21.492,8.379,5.069,6.033,12.904,16.674,21.827,29.327,24.257,9.217,4.441,5.53,9.636,15.711,24.97,21.157,18.266,10.348,5.321,6.033,8.128,10.558,16.255,12.233,10.725,9.301,5.195,5.782,6.871,7.918,10.306
93,88,69,24.75,7.122,6.661,6.829,3.98,3.854,4.315,5.111,6.536,8.589,9.343,7.457,3.603,3.226,3.938,5.405,7.374,12.233,11.773,6.997,3.1,3.017,4.19,7.499,10.893,13.784,12.862,6.41,2.891,3.142,5.405,8.714,11.521,9.217,7.834,4.399,2.472,2.639,4.399,6.117,7.709,5.446,3.938,2.43,1.802,1.843,3.268,3.938,4.65,4.734,3.771,2.095,1.634,1.676,2.681,3.477,4.19,5.865,4.525,2.388,1.843,2.137,3.645,4.734,5.488,11.437,10.641,5.153,2.933,2.975,4.734,7.038,9.343,13.616,12.736,6.536,3.142,3.1,3.519,5.656,9.845,8.756,8.798,6.661,3.771,3.561,3.938,4.902,6.745,5.614,5.237,5.111,3.268,3.184,3.435,3.896,4.776
94,88,69.75,24.75,5.865,5.572,4.86,2.723,2.472,2.975,3.645,4.986,6.452,6.494,4.734,2.556,2.304,3.017,3.938,5.195,8.966,8.672,4.483,2.262,2.011,3.058,4.944,7.793,8.714,8.086,4.022,1.718,1.676,3.31,5.237,7.416,5.698,4.86,2.765,1.466,1.466,2.556,3.603,4.65,2.933,2.304,1.424,1.006,1.006,1.592,2.095,2.514,2.598,2.22,1.341,1.006,0.964,1.341,1.76,2.22,2.933,2.262,1.257,1.006,1.047,1.76,2.346,2.765,5.488,5.321,2.933,1.676,1.466,2.472,3.352,4.441,8.463,8.589,3.729,2.095,1.885,2.765,4.19,6.368,5.949,5.572,4.064,2.807,2.598,3.226,3.98,4.986,4.609,4.483,3.854,2.514,2.262,2.639,3.184,3.98
95,88,70.5,24.75,4.86,4.818,4.19,2.514,2.22,2.556,3.1,4.064,5.279,5.195,3.896,2.262,1.969,2.472,3.352,4.483,6.368,6.242,3.645,1.969,1.676,2.388,3.729,5.53,6.326,6.033,3.226,1.383,1.257,2.137,3.603,5.195,4.106,3.729,2.179,1.131,1.047,1.634,2.43,3.268,2.137,1.843,1.131,0.796,0.754,1.089,1.466,1.843,1.676,1.508,1.006,0.754,0.712,0.922,1.173,1.424,1.969,1.55,0.922,0.712,0.712,1.131,1.466,1.802,3.729,3.603,2.179,1.341,1.131,1.718,2.304,2.933,6.117,5.949,3.017,1.885,1.676,2.598,3.854,5.363,5.991,5.405,4.064,2.849,2.598,3.142,3.896,4.902,4.986,4.734,3.938,2.556,2.262,2.681,3.394,4.399
96,88,71.25,24.75,5.488,5.153,4.399,2.681,2.472,2.723,3.352,4.567,5.823,5.363,3.896,2.388,2.137,2.849,3.729,5.111,6.117,5.572,3.561,1.969,1.76,3.058,4.231,5.865,5.279,4.902,3.017,1.383,1.215,2.639,3.729,4.483,3.142,2.765,1.927,1.047,0.964,1.885,2.262,2.472,2.011,1.676,1.089,0.796,0.754,1.299,1.592,1.718,1.257,0.964,0.754,0.628,0.587,0.88,1.089,1.173,1.76,1.383,0.796,0.628,0.712,1.215,1.508,1.634,4.148,3.31,1.802,1.215,1.215,2.43,3.226,3.98,7.876,5.991,2.765,1.802,1.885,3.938,5.614,7.709,7.374,6.619,4.65,3.31,3.226,4.19,5.237,6.703,6.619,6.033,4.692,2.975,2.807,3.519,4.567,5.991
97,88,72,24.75,8.379,6.745,4.902,3.184,3.771,5.111,6.661,8.421,8.966,7.122,4.357,2.975,3.142,5.488,7.499,9.552,9.259,7.08,3.896,2.262,2.556,6.326,8.505,10.6,8.379,6.075,3.435,1.802,1.969,6.284,8.505,8.589,5.069,3.31,2.388,1.466,1.424,4.609,5.195,4.19,3.561,2.262,1.466,1.131,1.131,3.1,3.896,3.645,2.346,1.383,0.922,0.838,1.006,2.095,2.598,2.598,3.226,2.011,1.215,1.006,1.341,2.765,3.687,3.854,7.332,4.567,2.053,1.508,2.053,5.237,7.499,9.091,14.244,8.589,3.058,2.095,3.603,8.547,12.108,15.962,10.725,8.672,5.111,3.771,4.86,7.416,9.636,11.27,9.678,7.834,5.237,3.435,4.106,5.74,7.457,9.51
98,88,72.75,24.75,14.621,9.468,4.567,3.226,4.86,10.013,14.663,18.099,12.736,8.756,3.854,2.933,3.435,8.505,12.988,15.585,11.521,8.044,3.394,2.22,2.598,7.793,12.317,14.161,10.348,6.242,2.723,1.802,2.011,6.745,10.348,11.479,6.829,3.603,2.304,1.592,1.592,5.279,7.122,6.452,4.734,2.556,1.592,1.299,1.383,3.561,5.237,5.279,3.394,1.76,1.006,0.922,1.257,2.807,3.98,4.064,4.022,2.095,1.257,1.131,1.592,3.519,4.986,5.321,7.918,3.687,1.718,1.466,2.262,6.242,9.678,11.437,16.549,8.672,2.723,2.179,4.273,10.809,16.8,21.073,13.574,9.594,5.111,3.771,5.949,11.102,15.166,16.255,14.244,9.552,5.027,3.603,5.153,9.133,12.694,16.214
99,88,73.5,24.75,15.962,10.264,4.609,3.268,4.483,10.725,16.046,19.733,13.825,9.301,3.938,2.975,3.268,8.505,13.7,16.884,12.778,8.337,3.142,2.22,2.388,7.374,13.071,15.878,11.647,6.284,2.22,1.592,1.843,5.991,11.144,14.37,8.086,4.064,2.053,1.508,1.592,4.525,8.002,8.882,4.86,2.723,1.55,1.215,1.341,2.933,4.776,5.446,3.896,2.262,1.173,1.006,1.257,2.598,3.98,4.483,3.896,2.053,1.131,1.047,1.508,3.352,4.65,4.902,7.374,3.058,1.466,1.383,2.22,5.698,8.505,9.845,16.088,8.463,2.681,2.22,4.022,10.39,17.303,22.037,14.831,9.804,4.734,3.519,5.823,11.898,16.632,18.015,15.669,10.348,5.195,3.896,5.446,9.594,13.742,17.973
100,88,74.25,24.75,19.356,12.736,5.698,3.896,5.865,13.784,19.942,24.006,17.512,11.731,4.776,3.561,4.148,10.767,16.172,20.361,15.836,10.139,3.813,2.598,2.849,9.887,15.585,19.398,13.742,6.913,2.262,1.676,2.011,7.122,12.611,17.261,9.762,4.441,2.053,1.592,1.76,5.363,9.468,11.521,5.321,3.058,1.634,1.299,1.508,3.394,5.153,6.033,4.65,3.142,1.55,1.257,1.676,3.394,4.86,5.279,4.441,2.639,1.424,1.299,1.885,4.19,5.823,5.907,8.086,3.687,1.843,1.718,2.849,6.829,9.385,10.641,20.194,10.055,3.226,2.681,5.405,13.825,22.205,27.316,19.356,12.275,5.363,3.813,7.667,15.208,21.786,23.042,18.853,12.694,6.452,4.734,7.122,11.898,16.674,21.241
101,88,75,24.75,20.11,13.909,6.326,4.148,6.41,14.412,20.194,24.341,17.931,12.904,5.363,3.813,4.273,11.06,15.627,19.314,16.214,10.977,4.231,2.849,2.849,10.6,15.878,19.104,12.527,6.787,2.22,1.676,1.885,7.038,11.437,14.203,9.385,4.609,2.011,1.592,1.76,5.069,8.63,10.39,5.195,3.184,1.76,1.383,1.508,3.394,4.986,5.614,4.525,3.226,1.76,1.424,1.76,3.561,4.944,5.069,4.65,2.849,1.634,1.466,2.137,4.399,6.033,5.949,8.421,4.148,2.137,1.843,3.142,7.332,9.678,10.39,21.953,10.893,3.603,2.933,6.159,15.124,23.671,28.992,21.073,13.616,5.698,3.938,8.253,16.255,22.875,25.012,18.56,13.49,6.997,5.069,7.834,12.192,16.088,19.942
102,88,75.75,24.75,16.674,11.647,6.913,4.315,5.74,10.725,15.166,19.104,15.124,11.354,6.159,4.19,4.567,9.343,13.071,16.13,13.658,10.222,5.111,3.142,3.394,8.84,12.611,15.376,11.731,7.918,3.1,1.802,2.304,7.667,11.689,13.197,7.918,5.279,2.346,1.634,1.927,5.195,7.834,8.84,4.315,3.226,1.802,1.299,1.466,3.058,4.357,4.776,3.729,2.891,1.76,1.341,1.55,2.849,3.98,4.064,3.729,2.514,1.508,1.299,1.718,3.394,4.609,4.692,6.326,3.854,2.053,1.718,2.598,5.279,7.29,7.876,16.674,9.552,3.813,2.933,4.944,11.06,17.177,21.115,16.465,11.773,5.53,3.687,5.949,11.563,16.046,18.811,15.082,11.018,6.829,4.944,6.326,9.594,12.778,16.046
103,88,76.5,24.75,17.847,13.071,7.583,4.525,6.201,11.521,15.753,19.858,16.632,12.527,6.745,4.525,5.363,10.181,14.035,17.261,13.532,10.725,5.572,3.31,4.022,9.468,12.82,14.663,13.448,9.175,3.771,2.011,3.058,8.672,12.736,15.376,8.086,5.656,2.556,1.676,2.43,5.907,8.672,9.51,4.064,3.142,1.885,1.341,1.634,3.477,4.609,4.86,3.477,2.681,1.718,1.341,1.592,3.017,4.148,4.19,3.645,2.472,1.508,1.299,1.802,3.603,4.902,4.902,6.368,3.896,2.137,1.76,2.556,5.446,7.457,8.002,17.135,10.641,4.064,3.1,5.069,11.647,18.099,21.534,16.674,12.275,5.488,3.687,5.572,11.354,15.627,18.602,16.255,12.066,6.871,5.027,6.41,10.097,13.658,17.177
104,88,77.25,24.75,15.04,11.647,6.284,3.854,5.237,9.72,13.197,16.13,13.7,11.018,5.907,4.231,4.692,8.84,11.815,14.119,12.108,9.845,4.734,3.1,3.226,7.709,11.27,13.071,11.228,7.457,3.017,1.843,2.053,6.536,10.851,12.988,6.913,4.818,2.179,1.508,1.634,4.441,7.332,8.463,3.687,2.807,1.76,1.299,1.341,2.807,4.483,4.734,3.058,2.304,1.508,1.215,1.424,2.598,3.603,3.729,3.226,2.095,1.299,1.089,1.55,3.184,4.441,4.357,5.027,3.142,1.76,1.424,2.22,4.692,6.494,6.661,13.951,8.798,3.729,3.058,4.944,10.348,15.585,17.764,14.286,10.641,5.363,3.603,5.907,10.222,13.951,16.381,13.197,9.678,6.242,4.818,6.452,9.343,12.611,15.418
105,88,78,24.75,15.25,11.018,6.326,3.98,5.363,9.468,13.616,16.8,12.946,10.139,5.782,4.273,4.86,8.966,11.773,13.784,12.15,9.72,4.86,3.268,3.394,7.709,11.186,13.281,10.6,6.619,2.891,1.927,2.011,6.075,10.6,12.569,6.494,4.441,2.179,1.508,1.55,4.022,7.206,8.463,3.603,2.723,1.802,1.383,1.341,2.681,4.399,4.944,2.933,2.179,1.466,1.173,1.383,2.556,3.477,3.687,3.058,1.969,1.215,1.006,1.466,3.058,4.357,4.106,4.65,2.975,1.718,1.341,2.22,4.567,6.452,6.578,12.778,7.667,3.729,3.142,5.111,9.887,14.789,16.465,14.035,10.222,5.572,3.813,6.159,9.971,13.909,16.632,12.15,8.589,6.619,5.237,6.745,9.762,13.658,16.339
106,88,78.75,24.75,19.356,13.113,8.002,5.195,7.374,12.778,18.308,22.498,16.214,12.233,6.871,4.986,6.326,11.521,15.166,18.057,15.418,11.396,5.782,3.854,4.609,10.181,14.035,17.219,13.616,8.337,3.687,2.388,3.058,8.756,13.658,16.674,8.505,5.446,2.639,1.843,2.053,5.907,9.804,11.605,4.65,3.268,2.179,1.634,1.76,3.813,5.907,6.578,3.729,2.639,1.843,1.466,1.76,3.645,5.027,4.986,4.106,2.556,1.592,1.424,2.011,4.273,6.033,5.572,6.201,3.813,2.262,1.718,3.1,6.284,8.798,8.798,16.13,9.175,4.399,3.729,6.829,13.155,19.523,21.827,17.722,12.192,6.745,4.692,8.17,13.113,18.141,21.576,14.496,10.222,7.834,6.201,8.589,13.071,18.685,20.822
107,88,79.5,24.75,18.518,12.317,9.049,5.865,7.416,12.192,17.889,22.498,16.255,12.611,7.793,5.279,6.326,10.432,14.915,18.56,15.25,11.479,6.117,4.022,4.692,9.385,13.49,17.428,13.784,9.468,4.106,2.556,3.142,8.002,12.569,16.842,8.63,6.117,2.933,1.969,2.137,5.53,9.259,11.27,4.483,3.729,2.304,1.676,1.76,3.603,5.488,6.326,3.519,2.765,1.885,1.466,1.676,3.31,4.776,4.65,4.064,2.639,1.592,1.383,1.885,3.938,5.614,5.614,6.117,4.231,2.472,1.76,2.807,5.656,8.379,9.008,15.166,9.426,4.776,3.896,6.452,12.192,18.853,21.409,18.099,12.569,7.667,5.195,8.086,12.652,18.392,22.498,14.663,10.725,8.714,6.619,8.295,12.652,18.853,21.618
108,88,80.25,24.75,19.481,12.401,10.432,6.703,8.212,13.239,19.523,24.593,18.183,13.197,9.008,5.991,6.871,11.396,16.926,21.66,16.968,12.192,6.452,4.273,4.986,10.641,16.172,20.696,16.214,11.856,4.86,2.891,3.268,8.463,14.244,19.188,9.971,6.829,3.268,2.137,2.22,6.075,10.222,12.946,5.279,4.65,2.598,1.843,1.885,3.813,5.991,6.913,3.771,2.933,2.095,1.592,1.843,3.435,5.027,5.027,4.315,2.975,1.76,1.424,2.053,4.106,5.949,5.991,6.619,5.153,2.891,2.053,2.975,5.949,8.882,9.426,16.13,9.929,5.363,4.315,7.038,13.407,20.906,23.084,20.235,13.7,8.337,5.614,9.091,14.496,21.367,25.891,15.543,11.354,9.636,7.038,9.217,14.37,21.45,23.88
109,88,81,24.75,65.692,41.225,17.01,11.354,23.671,44.619,65.943,81.025,57.271,35.276,14.328,9.385,15.836,33.307,52.118,67.242,56.684,27.651,10.013,6.703,10.181,34.606,54.464,67.745,55.009,25.766,7.96,4.944,7.038,29.871,48.431,61.586,34.983,13.071,5.237,3.561,4.692,23.88,36.575,43.822,15.543,8.547,4.441,3.435,4.483,12.611,19.314,21.367,10.977,6.284,4.148,3.687,5.069,11.396,16.046,14.915,13.323,6.955,4.273,3.813,6.829,14.999,21.283,19.649,20.571,11.479,6.117,5.279,9.845,21.66,29.327,30.123,58.779,24.802,9.259,8.044,22.079,48.222,74.197,84.545,74.49,39.298,12.862,9.301,28.489,53.081,77.925,93.887,71.348,41.812,17.554,12.694,28.028,48.599,76.501,93.845
110,88,81.75,24.75,80.481,50.484,18.853,12.988,29.327,55.637,81.277,99.124,72.814,44.66,16.339,10.6,19.439,42.775,67.996,86.304,73.065,34.857,11.228,7.583,12.862,44.66,69.965,87.645,69.421,31.715,9.678,6.201,9.72,38.376,60.958,77.925,44.158,16.758,6.284,4.273,6.494,30.667,47.216,55.386,19.565,10.683,5.656,4.441,5.949,16.926,25.766,27.777,14.328,8.505,5.237,4.609,6.452,14.621,21.409,20.11,17.261,9.175,5.446,4.86,8.63,19.02,27.525,25.975,26.478,14.915,7.96,6.913,12.778,27.274,37.496,38.879,76.082,31.003,10.767,9.426,27.148,60.79,95.689,110.52,96.946,50.316,14.999,10.935,35.904,68.247,100.381,120.449,88.231,50.735,20.235,14.747,35.066,62.298,97.197,118.48
111,88,82.5,24.75,48.64,30.374,14.454,10.767,22.163,40.303,56.349,63.681,49.101,28.447,12.192,8.882,15.376,34.564,53.752,64.016,50.735,25.179,8.882,6.619,10.683,34.522,53.039,64.812,44.2,21.702,8.379,5.823,8.882,28.154,43.068,54.087,29.285,13.742,5.53,3.854,5.614,21.157,34.647,39.172,13.909,8.924,5.111,4.064,5.027,13.407,18.602,19.272,10.935,7.122,4.525,3.729,5.279,10.767,15.753,15.334,12.904,7.416,4.273,3.687,6.242,13.365,19.691,19.314,18.015,11.102,6.201,5.195,9.259,17.554,24.593,25.682,47.467,20.194,8.463,7.541,19.817,42.482,65.105,71.934,62.34,32.846,13.113,9.971,27.777,51.489,73.442,81.78,52.579,27.86,15.418,11.856,26.939,48.85,72.688,80.565
112,88,83.25,24.75,48.431,29.829,14.328,11.186,23.503,42.859,61.879,67.158,50.777,26.268,11.396,9.049,16.339,37.58,59.408,71.431,52.746,24.048,8.798,7.164,11.018,37.203,59.701,71.683,43.948,21.744,9.049,6.661,10.055,30.542,46.043,57.229,30.919,14.999,5.907,4.399,5.74,21.995,37.203,42.608,13.742,8.756,5.279,4.231,5.069,13.407,17.177,17.512,11.186,6.829,4.65,4.022,5.782,11.27,15.92,15.627,12.904,7.164,4.273,3.771,6.494,14.203,20.403,19.817,17.051,9.929,5.698,5.027,9.468,16.632,23.336,24.048,44.409,19.565,8.463,7.876,21.492,44.577,65.65,69.881,61.544,32.72,14.621,11.689,31.38,56.81,80.104,85.047,55.93,28.782,15.878,12.569,29.662,53.877,80.942,90.242
113,88,84,24.75,30.625,19.775,12.233,9.552,15.082,24.928,37.203,42.105,31.254,18.266,9.259,7.332,12.317,23.126,36.03,43.781,32.427,18.141,7.248,5.991,8.966,23.21,37.119,44.87,28.112,18.643,8.505,6.117,8.421,19.9,30.165,36.575,19.104,12.317,5.321,3.938,4.986,14.412,22.917,26.478,9.385,7.332,4.483,3.435,3.771,8.086,11.018,11.563,7.08,4.986,3.268,2.723,3.561,6.787,10.222,10.306,8.086,5.279,3.017,2.556,3.938,8.253,12.443,12.694,11.689,7.709,4.19,3.477,5.74,10.013,15.166,16.297,23.629,13.113,6.536,5.907,12.652,24.132,35.988,38.837,37.748,23.461,13.197,10.516,20.152,33.851,48.138,51.573,33.851,21.45,12.569,9.845,18.099,30.919,47.384,55.05
114,88,84.75,24.75,32.888,22.163,13.7,10.683,18.35,25.808,35.904,43.11,34.061,21.115,10.139,7.667,14.538,25.347,36.742,42.44,35.946,20.11,7.499,6.033,10.306,28.489,41.895,47.216,32.93,21.492,9.552,6.703,9.217,23.461,34.857,40.89,21.115,12.988,6.075,4.357,5.865,17.722,24.676,27.022,11.437,8.044,4.818,3.729,4.231,10.139,13.742,14.286,8.966,5.656,3.477,2.975,4.273,9.133,13.071,12.904,11.563,6.871,3.771,3.226,5.153,11.396,17.135,17.177,15.501,9.51,4.986,4.273,7.541,13.448,19.858,21.283,27.525,14.161,7.248,6.578,16.004,28.028,40.22,42.943,40.261,24.718,13.951,11.437,25.305,39.591,52.579,55.386,37.329,24.257,14.161,10.641,21.409,30.542,43.026,52.076
115,88,85.5,24.75,49.143,29.997,16.088,12.862,28.112,41.728,58.109,67.828,51.741,29.662,12.233,9.51,21.325,39.884,58.779,66.111,55.888,26.604,9.049,7.164,14.244,42.063,63.848,71.976,47.844,26.31,11.647,8.253,13.532,34.941,49.855,58.025,31.044,17.01,7.793,5.572,9.343,27.148,39.13,42.063,15.795,9.552,5.656,4.609,6.368,15.459,20.99,20.696,13.281,7.541,4.525,4.064,6.619,14.538,19.607,18.895,16.674,9.049,4.944,4.483,7.834,17.512,25.682,24.802,21.241,11.815,6.536,5.865,11.228,19.984,28.112,29.411,42.775,18.895,9.343,8.714,23.922,43.026,62.717,66.907,62.843,33.474,16.172,13.742,38.292,61.712,82.701,87.98,56.098,34.228,17.554,13.407,32.93,49.436,67.661,78.637
116,88,86.25,24.75,57.229,32.804,16.507,13.281,31.338,49.604,70.594,82.031,57.774,32.804,13.197,10.6,23.964,45.624,66.278,76.249,63.304,29.62,10.222,8.044,16.004,43.026,66.865,78.763,46.965,23.503,11.563,8.463,16.297,35.569,47.509,56.81,31.338,17.931,8.84,6.452,11.689,27.902,41.351,44.786,15.418,8.924,5.279,4.441,7.038,15.627,21.157,20.696,13.49,7.834,4.776,4.231,7.164,14.789,19.398,18.727,15.711,8.505,4.734,4.357,7.834,17.303,24.718,23.336,19.398,10.893,6.41,5.782,11.228,19.23,26.687,26.855,44.786,19.858,9.845,9.091,24.718,45.247,67.158,72.521,73.861,37.622,17.01,14.705,41.393,68.331,94.851,102.895,60.539,36.491,18.141,14.286,36.575,59.114,81.277,92.253
117,88,87,24.75,37.496,25.179,13.993,10.809,20.403,30.667,41.979,49.143,37.203,24.886,11.563,8.882,16.507,29.662,39.675,46.671,43.781,25.137,9.51,7.332,12.401,28.573,43.026,52.202,31.17,18.685,10.348,7.625,12.485,22.791,30.29,36.658,20.99,15.418,8.756,6.284,9.845,18.602,26.352,28.405,12.359,7.667,4.399,3.603,5.027,10.139,14.077,15.543,10.264,6.745,4.106,3.31,5.237,9.385,12.82,13.448,11.186,7.038,3.813,3.268,5.53,11.312,16.172,16.214,14.328,9.259,5.237,4.483,7.793,13.155,19.104,19.062,28.656,15.25,7.876,6.871,15.962,28.824,41.686,44.702,49.814,29.411,14.915,12.611,27.86,44.2,60.371,66.823,37.035,25.389,14.663,11.396,23.252,36.281,49.604,55.302
118,88,87.75,24.75,22.372,18.224,12.401,9.091,13.7,17.722,21.911,24.676,24.425,19.314,10.725,7.793,11.94,18.057,23.168,27.232,32.301,23.168,9.594,6.829,10.516,19.9,28.489,35.779,26.101,16.297,8.924,6.871,10.6,18.141,25.137,30.29,20.026,15.208,9.091,6.578,9.552,16.674,23.378,25.305,12.317,8.002,4.65,3.729,5.279,10.097,14.286,15.753,10.935,7.751,4.692,3.645,5.405,9.259,13.113,14.496,10.977,7.122,3.854,3.31,5.614,10.851,15.501,16.004,14.37,9.552,5.488,4.567,7.709,12.15,17.177,18.392,21.492,13.49,6.871,5.949,11.898,18.937,25.933,28.531,30.5,21.409,12.736,10.683,19.188,25.975,32.804,36.491,23.713,17.973,11.773,9.008,14.873,19.984,25.263,27.525
119,88,88.5,24.75,14.286,13.49,11.102,7.583,8.128,9.049,10.725,13.197,16.046,14.915,9.762,7.206,8.17,9.049,11.27,14.999,25.43,22.791,10.181,6.997,8.421,10.6,14.915,22.037,16.507,10.641,5.865,4.986,7.457,10.516,14.747,18.811,15.292,11.563,7.374,5.865,7.541,11.563,15.92,18.392,9.008,6.201,3.98,3.352,4.483,7.96,11.06,11.731,9.049,7.08,4.441,3.435,4.525,7.206,10.348,11.94,8.128,5.405,3.017,2.639,4.483,8.253,11.689,11.982,10.6,7.206,4.273,3.561,5.614,7.96,10.683,12.359,14.747,11.731,5.782,4.986,6.787,8.295,10.767,14.077,16.968,15.92,10.725,8.882,9.929,10.809,12.988,16.255,12.694,11.102,9.217,7.248,8.17,8.924,10.306,12.275
120,88,89.25,24.75,12.988,11.521,8.84,6.075,6.703,7.457,9.049,11.898,13.49,12.024,7.709,5.907,7.206,8.17,9.762,12.862,22.749,18.727,9.133,6.452,8.17,10.222,14.538,21.283,12.569,7.793,4.315,3.854,6.619,9.468,12.862,15.418,10.264,6.745,4.567,4.273,5.865,8.882,11.689,13.113,6.326,4.064,2.933,2.681,3.813,6.703,9.049,8.924,6.619,4.986,3.394,2.765,3.729,5.656,7.625,8.421,6.452,3.813,2.262,2.053,3.938,7.248,9.845,9.51,8.295,5.069,2.975,2.765,4.776,6.829,9.175,10.097,13.742,9.678,4.944,4.357,6.619,8.253,11.354,14.621,17.051,14.915,8.63,7.29,8.672,9.217,11.94,16.339,10.935,9.091,7.164,5.614,6.536,7.332,8.798,10.725
121,88,90,24.75,10.809,9.678,7.164,5.153,5.782,6.284,7.709,9.678,11.06,9.636,6.368,5.027,6.284,7.122,8.672,11.354,16.465,13.365,7.751,5.823,7.876,9.594,12.82,17.219,9.929,6.201,3.729,3.352,6.368,8.882,12.024,13.407,7.29,4.273,3.017,3.142,5.069,7.751,9.804,10.306,5.53,3.268,2.43,2.346,3.813,6.745,9.008,8.421,5.363,3.645,2.723,2.388,3.519,5.405,6.913,7.122,6.117,3.226,2.053,2.011,4.064,7.29,9.678,9.049,7.583,4.231,2.639,2.598,4.818,6.829,9.049,9.594,12.569,8.128,4.399,4.022,6.661,7.834,10.767,13.951,16.046,14.831,7.751,6.619,8.295,8.379,10.641,14.37,9.343,7.96,5.656,4.399,5.279,5.949,7.29,8.924
